year,jday,time,Tair,RH,Wind,SolRad,Rain,Tsoil
2010,343,23:00,-0.7,73.8,2.6,0,0,7.8
2010,344,0:00,-0.9,75.5,2.6,0,0,7.8
2010,344,1:00,-1,75.9,2.5,0,0,7.8
2010,344,2:00,-1.2,76.2,2.6,0,0,7.8
2010,344,3:00,-0.9,75.5,2.8,0,0,7.7
2010,344,4:00,0.1,69.9,2.4,0,0,7.7
2010,344,5:00,0.1,67.3,2.1,0,0,7.7
2010,344,6:00,0.3,67.1,1.8,0,0,7.7
2010,344,7:00,0.6,66.1,2.5,27.78,0,7.6
2010,344,8:00,3.2,61.8,1.2,166.68,0,7.6
2010,344,9:00,7.8,47.7,0.7,222.24,0,7.5
2010,344,10:00,9.1,45,1,333.36,0,7.5
2010,344,11:00,10.2,43.4,1.1,416.7,0,7.5
2010,344,12:00,10.9,42.6,1.7,444.48,0,7.4
2010,344,13:00,11.9,40.6,1.5,361.14,0,7.4
2010,344,14:00,12.3,42.5,2.1,305.58,0,7.4
2010,344,15:00,12.4,45.8,2.7,166.68,0,7.4
2010,344,16:00,11.4,54,4.2,83.34,0,7.4
2010,344,17:00,11.1,60.7,3.8,0,0,7.4
2010,344,18:00,11.4,59.8,4.7,0,0,7.5
2010,344,19:00,11.7,59.5,4.5,0,0,7.5
2010,344,20:00,11.7,63.6,5.1,0,0,7.5
2010,344,21:00,11.1,68.7,4.5,0,0,7.5
2010,344,22:00,10.4,69.8,3.5,0,0,7.5
2010,344,23:00,10.2,67,3.3,0,0,7.6
2010,345,0:00,9.4,76.4,3.7,0,0,7.6
2010,345,1:00,8.6,69.8,2.8,0,0,7.6
2010,345,2:00,8.3,65.3,2.9,0,0,7.6
2010,345,3:00,7.4,56.7,3.1,0,0,7.7
2010,345,4:00,6.9,58.4,2.7,0,0,7.7
2010,345,5:00,6.5,59.1,3.2,0,0,7.7
2010,345,6:00,6,57.6,3.1,0,0,7.7
2010,345,7:00,5.1,61.1,3.5,0,0,7.7
2010,345,8:00,4.4,58.9,3.8,27.78,0,7.7
2010,345,9:00,4,55.8,3.4,83.34,0,7.7
2010,345,10:00,4.1,59.3,3.2,111.12,0,7.7
2010,345,11:00,3.9,55.2,3.4,138.9,0,7.7
2010,345,12:00,4,53.5,3.5,222.24,0,7.7
2010,345,13:00,4.3,52.2,3.4,194.46,0,7.7
2010,345,14:00,3.5,55.9,3.2,166.68,0,7.6
2010,345,15:00,2.6,54.9,2.6,83.34,0,7.7
2010,345,16:00,2.2,58.2,2.1,27.78,0,7.7
2010,345,17:00,1.7,60.6,1.9,0,0,7.7
2010,345,18:00,1,59.9,0.8,0,0,7.7
2010,345,19:00,0.3,65.9,0.6,0,0,7.7
2010,345,20:00,-1.4,72,0.5,0,0,7.8
2010,345,21:00,-2.3,76.2,1.8,0,0,7.8
2010,345,22:00,-3,77.8,2,0,0,7.7
2010,345,23:00,-3,76.3,2.4,0,0,7.8
2010,346,0:00,-3.1,75.3,2.5,0,0,7.7
2010,346,1:00,-3,74,2.8,0,0,7.7
2010,346,2:00,-3.3,73,2.7,0,0,7.7
2010,346,3:00,-3.3,72,2.9,0,0,7.7
2010,346,4:00,-2.8,70,2.4,0,0,7.7
2010,346,5:00,-1.7,73,1.8,0,0,7.6
2010,346,6:00,0.2,73.2,2.1,0,0,7.6
2010,346,7:00,1.8,73.6,3.1,0,0,7.5
2010,346,8:00,3.6,72.5,2.6,83.34,0,7.5
2010,346,9:00,5.2,69.8,3,83.34,0,7.4
2010,346,10:00,6.1,67.5,4.4,83.34,0,7.4
2010,346,11:00,6.9,63,4.4,138.9,0,7.3
2010,346,12:00,7.2,59.5,3.8,111.12,0,7.3
2010,346,13:00,7.1,56.3,3.7,55.56,0,7.3
2010,346,14:00,6.8,55.5,4.1,55.56,0,7.2
2010,346,15:00,7,58.5,3.7,27.78,0,7.2
2010,346,16:00,6.3,67,4,27.78,0,7.3
2010,346,17:00,5.8,77.5,3.2,0,0.5,7.2
2010,346,18:00,5.9,83,2.7,0,1,7.3
2010,346,19:00,6.4,80.2,3.8,0,1.5,7.3
2010,346,20:00,6.9,81.4,3.4,0,2,7.3
2010,346,21:00,6.9,87,3.4,0,4,7.3
2010,346,22:00,7,89.2,3.4,0,6,7.3
2010,346,23:00,7.3,90.8,3.5,0,7.5,7.3
2010,347,0:00,7.6,89.2,3.4,0,1.5,7.3
2010,347,1:00,7.8,90.8,3,0,6,7.3
2010,347,2:00,7.9,92.8,2.8,0,9,7.3
2010,347,3:00,7.8,92.5,3.1,0,12.5,7.3
2010,347,4:00,8,92.7,3.3,0,14.5,7.3
2010,347,5:00,8.5,92.9,3.5,0,16.5,7.2
2010,347,6:00,9.2,92.6,4.5,0,17.5,7.2
2010,347,7:00,9.3,93.5,3.4,0,19.5,7.2
2010,347,8:00,9.3,93.9,3.6,0,20.5,7.2
2010,347,9:00,8.8,94.7,4.1,27.78,23.5,7.2
2010,347,10:00,8.2,95.2,3.7,0,25.5,7.2
2010,347,11:00,8.2,95.5,3.1,27.78,26.5,7.2
2010,347,12:00,8.2,95.5,2.3,27.78,28.5,7.2
2010,347,13:00,8.1,95.5,2.5,0,30,7.2
2010,347,14:00,8.2,95.6,2.2,27.78,31,7.2
2010,347,15:00,8.1,95.7,2.1,27.78,32,7.2
2010,347,16:00,7.8,95.7,1.6,0,33.5,7.2
2010,347,17:00,7.6,95.8,1.5,0,35,7.2
2010,347,18:00,7.4,95.8,1,0,35.5,7.3
2010,347,19:00,7.4,95.8,0.9,0,38,7.3
2010,347,20:00,7,95.8,1.3,0,40.5,7.3
2010,347,21:00,6.4,95.6,0.8,0,42.5,7.3
2010,347,22:00,6.1,95.5,1.7,0,44.5,7.3
2010,347,23:00,5.6,95.3,1.5,0,44.5,7.3
2010,348,0:00,5.3,95,1.6,0,0,7.3
2010,348,1:00,5.2,93.8,2.2,0,0.5,7.3
2010,348,2:00,5.2,91.3,2.6,0,0.5,7.4
2010,348,3:00,5.1,88,2,0,0.5,7.4
2010,348,4:00,4.7,83.5,1.2,0,0.5,7.4
2010,348,5:00,4.6,81.1,0.7,0,0.5,7.4
2010,348,6:00,3.7,83.8,0.9,0,0.5,7.4
2010,348,7:00,3.4,87.5,0.9,0,0.5,7.4
2010,348,8:00,4.3,84,2,0,0.5,7.4
2010,348,9:00,4.4,81.2,2.3,27.78,0.5,7.4
2010,348,10:00,4,80.6,2.8,27.78,0.5,7.4
2010,348,11:00,3.5,79.2,3.4,27.78,0.5,7.3
2010,348,12:00,2.8,77.3,3.5,0,0.5,7.3
2010,348,13:00,2.3,73.7,3.5,55.56,0.5,7.3
2010,348,14:00,2.5,62.8,3.4,83.34,0.5,7.3
2010,348,15:00,2.1,66.3,4,27.78,0.5,7.3
2010,348,16:00,1.5,69.6,3.7,0,0.5,7.3
2010,348,17:00,0.8,71.7,3.9,0,0.5,7.3
2010,348,18:00,0.4,69.5,3.6,0,0.5,7.4
2010,348,19:00,0.2,66.9,3.3,0,0.5,7.3
2010,348,20:00,0,65.5,3.8,0,0.5,7.4
2010,348,21:00,-0.2,65.6,3.4,0,0.5,7.3
2010,348,22:00,-0.5,64.9,3.8,0,0.5,7.3
2010,348,23:00,-0.8,62.8,3.9,0,0.5,7.3
2010,349,0:00,-1.1,64.1,3.5,0,0,7.3
2010,349,1:00,-1.1,65.7,3.3,0,0,7.3
2010,349,2:00,-0.9,65.7,3.1,0,0,7.3
2010,349,3:00,-0.8,68.8,3.1,0,0,7.3
2010,349,4:00,-0.6,68.9,3.3,0,0,7.2
2010,349,5:00,-0.7,73.8,2.5,0,0,7.2
2010,349,6:00,-0.8,75.2,2.4,0,0,7.2
2010,349,7:00,-0.7,72.6,3.1,0,0,7.1
2010,349,8:00,-1.1,73.8,3,0,0,7.1
2010,349,9:00,-1.4,83.3,2.3,27.78,0,7.1
2010,349,10:00,-2.4,89.8,1.6,55.56,0,7.1
2010,349,11:00,-1.5,80.7,1.9,83.34,0,7
2010,349,12:00,-1.3,85.3,1.3,138.9,0,7
2010,349,13:00,-1.4,88.9,1.9,55.56,0.5,7
2010,349,14:00,-1.3,89.3,3.1,55.56,0.5,7
2010,349,15:00,-1.2,85.1,2.3,27.78,0.5,7
2010,349,16:00,-1.7,88.8,2.3,27.78,0.5,6.9
2010,349,17:00,-2,88.9,2.4,0,0.5,6.9
2010,349,18:00,-1.7,76.5,2.7,0,0.5,6.9
2010,349,19:00,-2,74.2,2,0,0.5,6.9
2010,349,20:00,-2.2,72,1.8,0,0.5,6.9
2010,349,21:00,-2.4,72.9,1.6,0,0.5,6.8
2010,349,22:00,-2.5,74.4,1,0,0.5,6.8
2010,349,23:00,-2.5,77.1,1.2,0,0.5,6.8
2010,350,0:00,-2.1,77.5,1.5,0,0,6.8
2010,350,1:00,-1.8,82.2,2.2,0,0,6.8
2010,350,2:00,-2.6,93.5,1.7,0,0,6.8
2010,350,3:00,-2.4,94,1.9,0,0,6.8
2010,350,4:00,-2.3,93.6,2.5,0,0,6.7
2010,350,5:00,-2.1,94.8,2.8,0,0,6.7
2010,350,6:00,-1.9,95.8,2.8,0,0,6.7
2010,350,7:00,-1.9,96,2.8,0,0,6.7
2010,350,8:00,-1.7,89.9,3.8,55.56,0,6.6
2010,350,9:00,-1.7,90.8,2.5,55.56,0,6.6
2010,350,10:00,-1.6,93.8,2.5,83.34,0,6.6
2010,350,11:00,-1.5,94.4,2.1,83.34,0,6.6
2010,350,12:00,-1.3,94.5,2.2,138.9,0,6.5
2010,350,13:00,-1.5,94.3,2.5,83.34,0,6.5
2010,350,14:00,-1.5,94.4,2,83.34,0,6.5
2010,350,15:00,-1.5,94.5,1.8,55.56,0,6.5
2010,350,16:00,-1.6,94.7,2,0,0,6.4
2010,350,17:00,-1.6,94.1,2.3,0,0,6.4
2010,350,18:00,-1.4,87.3,1.6,0,0,6.4
2010,350,19:00,-1.2,85,2.1,0,0,6.4
2010,350,20:00,-1.4,81.9,1.9,0,0,6.4
2010,350,21:00,-1.3,80.3,2,0,0,6.3
2010,350,22:00,-1.1,78.5,1.9,0,0,6.3
2010,350,23:00,-1.1,77.8,2.2,0,0.5,6.4
2010,351,0:00,-0.7,76.5,2.3,0,0,6.4
2010,351,1:00,-0.6,76.7,2.1,0,0,6.4
2010,351,2:00,-0.3,74.7,2.4,0,0.5,6.3
2010,351,3:00,-0.1,76.8,2.1,0,0.5,6.3
2010,351,4:00,0.2,75.4,2.7,0,0.5,6.3
2010,351,5:00,0.2,75.6,2.2,0,1,6.3
2010,351,6:00,0.3,76.3,2.1,0,1,6.3
2010,351,7:00,0.6,74.1,2.6,0,1.5,6.2
2010,351,8:00,0.7,73.5,2.4,27.78,2,6.2
2010,351,9:00,1.3,71.9,2.5,55.56,2.5,6.2
2010,351,10:00,1.6,71.7,2.5,55.56,3,6.2
2010,351,11:00,2.5,69.4,2.8,138.9,4,6.2
2010,351,12:00,3.4,67,3,250.02,6,6.2
2010,351,13:00,3.8,65,3.9,166.68,8,6.2
2010,351,14:00,4.3,60.8,4.3,111.12,9.5,6.1
2010,351,15:00,3.6,65.2,3.5,27.78,11,6.1
2010,351,16:00,3.5,66.2,3.5,27.78,12,6.1
2010,351,17:00,3.5,63.5,3.5,0,13,6.1
2010,351,18:00,3.3,61.9,3.4,0,13.5,6.1
2010,351,19:00,3.6,61.7,3.2,0,14,6.1
2010,351,20:00,3.2,62.2,2.9,0,14.5,6.1
2010,351,21:00,2.4,65.7,2.1,0,14.5,6
2010,351,22:00,2.5,68.1,2.4,0,14.5,6
2010,351,23:00,3,67.6,2.5,0,15,6
2010,352,0:00,2.7,69.2,2.1,0,0,6
2010,352,1:00,2.8,66.4,1.8,0,0,6
2010,352,2:00,2.8,67,1.6,0,0,6
2010,352,3:00,2.1,70.2,1.2,0,0,6
2010,352,4:00,1,74.6,1.8,0,0,6
2010,352,5:00,0.1,77.2,2.2,0,0,6
2010,352,6:00,-0.2,78.1,2.1,0,0,6
2010,352,7:00,-0.4,77.7,2.3,0,0,5.9
2010,352,8:00,0.8,73,2.5,111.12,0,5.9
2010,352,9:00,4.8,59.6,1.8,222.24,0,5.9
2010,352,10:00,7.5,50.3,1.4,333.36,0,5.8
2010,352,11:00,8,46.9,1.1,416.7,0,5.8
2010,352,12:00,9,44.3,1.3,416.7,0,5.8
2010,352,13:00,8.8,48,1.7,361.14,0,5.8
2010,352,14:00,8.9,48.5,1.4,305.58,0,5.7
2010,352,15:00,8.6,50.5,1.4,194.46,0,5.7
2010,352,16:00,7.5,55.9,0.9,55.56,0,5.7
2010,352,17:00,4,73.3,1.8,27.78,0,5.7
2010,352,18:00,2,77.2,2.8,0,0,5.7
2010,352,19:00,1.7,77.9,3.4,0,0,5.7
2010,352,20:00,1.4,76.3,3.2,0,0,5.8
2010,352,21:00,1.5,74,3,0,0,5.8
2010,352,22:00,1.9,71.5,3,0,0,5.7
2010,352,23:00,1.9,70.9,3.5,0,0,5.8
2010,353,0:00,1.8,69.3,3.3,0,0,5.8
2010,353,1:00,2,69.9,3.4,0,0,5.8
2010,353,2:00,2.1,69.5,2.9,0,0,5.8
2010,353,3:00,1.9,72.7,3.3,0,0,5.8
2010,353,4:00,2.2,74.3,3.1,0,0,5.8
2010,353,5:00,3.1,76.3,2.9,0,0,5.8
2010,353,6:00,3.6,75.9,3.2,0,0,5.7
2010,353,7:00,4,72.6,2.6,0,0,5.7
2010,353,8:00,5.2,69.1,2.5,111.12,0,5.7
2010,353,9:00,8.8,60.9,2,222.24,0,5.7
2010,353,10:00,11.9,48.6,1.3,333.36,0,5.6
2010,353,11:00,13.3,44.9,1.1,388.92,0,5.6
2010,353,12:00,13.7,44.6,1.7,416.7,0,5.6
2010,353,13:00,14.3,44,2.5,388.92,0,5.5
2010,353,14:00,13.8,47.6,4.5,277.8,0,5.5
2010,353,15:00,13.2,54.1,4.5,166.68,0,5.6
2010,353,16:00,12.7,58.7,4.4,55.56,0,5.6
2010,353,17:00,12.3,63.5,3.8,0,0,5.7
2010,353,18:00,12.2,66.3,4.1,0,0,5.7
2010,353,19:00,12.4,67.5,4.1,0,0,5.7
2010,353,20:00,12.2,74.1,3.8,0,0,5.8
2010,353,21:00,11,82.8,2.4,0,0,5.8
2010,353,22:00,10.5,86.1,2.5,0,0,5.8
2010,353,23:00,9.7,82.7,2.1,0,0,5.9
2010,354,0:00,8.7,84.5,1.8,0,0,6
2010,354,1:00,7.5,85.3,1.5,0,0,6
2010,354,2:00,6.4,86.5,1.6,0,0,6
2010,354,3:00,5,86.6,1.4,0,0,6.1
2010,354,4:00,4.5,88.2,0.6,0,0,6.1
2010,354,5:00,3.5,89.7,1.2,0,0,6.1
2010,354,6:00,3,89.5,2.3,0,0,6.2
2010,354,7:00,2.8,87,2.4,0,0,6.1
2010,354,8:00,3.5,85.7,2.1,83.34,0,6.1
2010,354,9:00,6.9,71.7,1.2,222.24,0,6.1
2010,354,10:00,8.8,58.1,1.3,333.36,0,6.1
2010,354,11:00,9.4,47.4,1.4,416.7,0,6.1
2010,354,12:00,10,44.8,1.7,416.7,0,6.1
2010,354,13:00,9.9,51.2,1.6,388.92,0,6.1
2010,354,14:00,9.9,51.8,1.9,305.58,0,6.1
2010,354,15:00,9.2,50.1,1.6,194.46,0,6.1
2010,354,16:00,8.1,52.4,1,55.56,0,6.1
2010,354,17:00,5,69.4,1.4,0,0,6.2
2010,354,18:00,2.7,75.7,2.4,0,0,6.2
2010,354,19:00,1.9,73.5,3,0,0,6.2
2010,354,20:00,1.5,69,3.3,0,0,6.3
2010,354,21:00,1.6,67.3,2.4,0,0,6.3
2010,354,22:00,1.9,67,1.6,0,0,6.2
2010,354,23:00,2.2,69.3,2,0,0,6.3
2010,355,0:00,1.8,66.4,2.4,0,0,6.3
2010,355,1:00,2.2,60.2,2.9,0,0,6.3
2010,355,2:00,2.1,61.6,3.2,0,0,6.3
2010,355,3:00,1.5,64.8,2.1,0,0,6.3
2010,355,4:00,2.4,62.8,2.4,0,0,6.3
2010,355,5:00,2.7,58.2,2.9,0,0,6.3
2010,355,6:00,4,59.2,2.3,0,0,6.2
2010,355,7:00,4.6,60.3,2.3,0,0,6.2
2010,355,8:00,5.5,60.8,1.4,55.56,0,6.1
2010,355,9:00,8.3,57.3,0.6,138.9,0,6.1
2010,355,10:00,10.1,62.9,0.8,194.46,0,6.1
2010,355,11:00,11.6,58.8,1.3,277.8,0,6
2010,355,12:00,11.7,62.4,2.8,361.14,0,6
2010,355,13:00,9.7,73,3.7,194.46,0,6
2010,355,14:00,9.3,71.1,3,222.24,0,6
2010,355,15:00,9,66,2.7,138.9,0,6
2010,355,16:00,7.4,69,2.4,55.56,0,6.1
2010,355,17:00,6.1,73.8,2,0,0,6.1
2010,355,18:00,5.8,73.5,2.3,0,0,6.1
2010,355,19:00,5.8,70.2,1.9,0,0,6.2
2010,355,20:00,5.6,72.3,2,0,0,6.3
2010,355,21:00,5.3,74.5,2.3,0,0,6.3
2010,355,22:00,4.1,75.7,2,0,0,6.2
2010,355,23:00,4.2,75.2,2.1,0,0,6.3
2010,356,0:00,4.1,75.5,2.2,0,0,6.3
2010,356,1:00,4,75.7,2.3,0,0,6.3
2010,356,2:00,3.3,76.5,2.1,0,0,6.3
2010,356,3:00,2.8,77.7,2,0,0,6.3
2010,356,4:00,2,79.3,2,0,0,6.4
2010,356,5:00,1.9,79.7,1.8,0,0,6.4
2010,356,6:00,2.2,79.2,1.8,0,0,6.4
2010,356,7:00,2.1,79.2,1.7,0,0,6.3
2010,356,8:00,3.3,76.1,1.6,83.34,0,6.3
2010,356,9:00,5.8,67.3,2.2,222.24,0,6.3
2010,356,10:00,7.7,58.8,2.2,333.36,0,6.2
2010,356,11:00,8.1,56.6,2.6,416.7,0,6.2
2010,356,12:00,8.3,55.1,2.9,416.7,0,6.2
2010,356,13:00,8.3,55.6,3,388.92,0,6.2
2010,356,14:00,8.2,57.4,3,333.36,0,6.2
2010,356,15:00,8.2,57.4,2.5,166.68,0,6.2
2010,356,16:00,6.7,63.6,2.2,83.34,0,6.2
2010,356,17:00,5,71.1,1.8,0,0,6.2
2010,356,18:00,4,75.2,1.6,0,0,6.2
2010,356,19:00,3.6,76,1.8,0,0,6.3
2010,356,20:00,2.2,80.1,2,0,0,6.3
2010,356,21:00,0.7,80.9,2,0,0,6.3
2010,356,22:00,0.2,77.3,2.4,0,0,6.3
2010,356,23:00,0,67.7,2.8,0,0,6.3
2010,357,0:00,0,67.2,3,0,0,6.4
2010,357,1:00,-0.1,61.9,2.9,0,0,6.4
2010,357,2:00,-0.5,57.5,2.9,0,0,6.3
2010,357,3:00,-0.2,66.2,2.8,0,0,6.3
2010,357,4:00,0,72.7,3,0,0,6.3
2010,357,5:00,-0.1,75.7,3,0,0,6.3
2010,357,6:00,0.3,78.7,3,0,0,6.3
2010,357,7:00,0.5,82.8,2.9,0,0,6.2
2010,357,8:00,1.6,80.7,2.8,83.34,0,6.2
2010,357,9:00,5,72.3,1.8,166.68,0,6.1
2010,357,10:00,7.6,65,1.3,250.02,0,6.1
2010,357,11:00,9.2,58.5,0.7,361.14,0,6
2010,357,12:00,9.3,57.7,2,361.14,0,6
2010,357,13:00,8.9,62,2.1,250.02,0,6
2010,357,14:00,8.4,64.4,2.6,194.46,0,6
2010,357,15:00,7.3,73.7,2.7,27.78,0,6
2010,357,16:00,5.6,75.3,3,0,0,6
2010,357,17:00,4.5,66.2,2.9,0,0,6
2010,357,18:00,3.5,55.3,2.9,0,0,6.1
2010,357,19:00,2.9,55.8,2.5,0,0,6.1
2010,357,20:00,2.3,50.6,2.7,0,0,6.1
2010,357,21:00,1.6,62.2,2.4,0,0,6.2
2010,357,22:00,1.2,65.5,2.6,0,0,6.1
2010,357,23:00,0.6,65.8,2.5,0,0,6.2
2010,358,0:00,0.2,65.9,2.7,0,0,6.2
2010,358,1:00,-0.3,69.2,2.9,0,0,6.2
2010,358,2:00,-0.5,68.7,3.3,0,0,6.2
2010,358,3:00,-1,66.7,3.3,0,0,6.2
2010,358,4:00,-1.4,67.6,3.6,0,0,6.2
2010,358,5:00,-1.6,67.4,3.1,0,0,6.2
2010,358,6:00,-2.1,69.4,3.3,0,0,6.2
2010,358,7:00,-2.3,69.2,3.7,0,0,6.1
2010,358,8:00,-2.6,68.1,3.7,0,0,6.1
2010,358,9:00,-3,67.1,3.8,27.78,0,6.1
2010,358,10:00,-2.9,69.1,3.7,55.56,0,6.1
2010,358,11:00,-3.2,77.5,3.3,55.56,0,6.1
2010,358,12:00,-3.3,82.4,3.1,83.34,0,6
2010,358,13:00,-2.9,73.2,3.2,111.12,0,6
2010,358,14:00,-3.3,68.9,3.3,55.56,0,6
2010,358,15:00,-3.5,66.5,3.5,55.56,0,6
2010,358,16:00,-3.8,67.4,3.2,0,0,6
2010,358,17:00,-3.9,68,3.2,0,0,6
2010,358,18:00,-3.8,68.6,3.2,0,0,5.9
2010,358,19:00,-3.6,70.7,2.9,0,0,5.9
2010,358,20:00,-3.4,69.7,3,0,0,5.9
2010,358,21:00,-3.3,67,3,0,0,5.8
2010,358,22:00,-3.2,68,3.3,0,0,5.8
2010,358,23:00,-3.5,77.4,3.2,0,0,5.9
2010,359,0:00,-3.5,75.5,3.3,0,0,5.8
2010,359,1:00,-3.2,72.7,3.9,0,0,5.8
2010,359,2:00,-3,65.1,3.8,0,0,5.8
2010,359,3:00,-3.1,67.3,3.9,0,0,5.8
2010,359,4:00,-3,72,4,0,0,5.8
2010,359,5:00,-3.4,85.8,3.7,0,0,5.7
2010,359,6:00,-3.6,87.7,3.3,0,0,5.7
2010,359,7:00,-3.6,90.6,3.5,0,0,5.6
2010,359,8:00,-3.3,82.8,3.9,27.78,0,5.6
2010,359,9:00,-3.6,90.7,2.8,55.56,0,5.6
2010,359,10:00,-3,82.9,3.4,83.34,0,5.6
2010,359,11:00,-3,86.3,3.1,111.12,0,5.5
2010,359,12:00,-2.6,76.5,3.3,138.9,0,5.5
2010,359,13:00,-2.5,78.7,3.4,111.12,0,5.5
2010,359,14:00,-1.8,69.9,4,111.12,0,5.5
2010,359,15:00,-1.6,69.1,4.2,83.34,0,5.5
2010,359,16:00,-1.7,72.6,4.1,27.78,0,5.4
2010,359,17:00,-2,75,3.6,0,0,5.4
2010,359,18:00,-1.8,74.9,3.9,0,0,5.4
2010,359,19:00,-1.1,64.6,4.3,0,0,5.4
2010,359,20:00,-0.9,59.1,4.4,0,0,5.4
2010,359,21:00,-0.8,56.7,3.6,0,0,5.3
2010,359,22:00,-0.7,58.8,3,0,0,5.3
2010,359,23:00,-0.5,60.8,4,0,0,5.4
2010,360,0:00,-0.7,63,4.4,0,0,5.4
2010,360,1:00,-0.9,70.7,4.2,0,0,5.4
2010,360,2:00,-1.9,84.2,3.4,0,0,5.3
2010,360,3:00,-1.3,80.6,3.9,0,0,5.3
2010,360,4:00,-2.3,92.2,4,0,0,5.3
2010,360,5:00,-1.9,91.8,5,0,0,5.3
2010,360,6:00,-1.1,75.5,5.1,0,0,5.3
2010,360,7:00,-1.2,76.3,4.4,0,0,5.3
2010,360,8:00,-1.4,78.1,5.2,27.78,0,5.3
2010,360,9:00,-1.7,81.9,3.6,27.78,0,5.2
2010,360,10:00,-1.5,78.9,3.9,27.78,0,5.2
2010,360,11:00,-1.3,77.8,4.7,55.56,0,5.2
2010,360,12:00,-1.9,87.7,4.7,55.56,0,5.2
2010,360,13:00,-1.8,93.4,3.9,0,0,5.2
2010,360,14:00,-2.1,94.3,4.5,27.78,0,5.2
2010,360,15:00,-2,94.7,5.3,55.56,0,5.2
2010,360,16:00,-1.5,88.4,6.2,27.78,0,5.2
2010,360,17:00,-0.9,74.6,6.4,0,0,5.2
2010,360,18:00,-0.6,69.4,6.9,0,0,5.2
2010,360,19:00,-0.3,60.3,6.2,0,0,5.2
2010,360,20:00,-0.4,62,5.2,0,0,5.2
2010,360,21:00,0.2,55.3,5.5,0,0,5.2
2010,360,22:00,0.6,57.1,5.3,0,0,5.1
2010,360,23:00,0.1,71.8,4.8,0,0,5.2
2010,361,0:00,1,63.2,6.3,0,0,5.1
2010,361,1:00,1.3,57.8,6.8,0,0,5.1
2010,361,2:00,1.2,59.2,5.5,0,0,5.1
2010,361,3:00,1.5,57,5.6,0,0,5.1
2010,361,4:00,1.8,53.7,5.9,0,0.5,5.1
2010,361,5:00,1.6,58.7,5.4,0,1,5.1
2010,361,6:00,1.6,58,4.7,0,1,5.1
2010,361,7:00,1.6,55.8,3.9,0,1.5,5
2010,361,8:00,2,56.7,3,27.78,1.5,5
2010,361,9:00,3,55.5,3,83.34,2,5
2010,361,10:00,4.3,48.9,3.9,277.8,3,5
2010,361,11:00,4.7,51.8,4.1,416.7,4.5,5
2010,361,12:00,4.7,55.2,3.9,305.58,5,5
2010,361,13:00,5.3,55.2,3.8,166.68,5,5
2010,361,14:00,4.8,60.8,3,138.9,5,4.9
2010,361,15:00,5.6,51.7,3.9,166.68,5,4.9
2010,361,16:00,5,53.3,3,83.34,5,4.9
2010,361,17:00,3.2,60,2.4,0,5,4.9
2010,361,18:00,3,61.8,2.6,0,5,4.9
2010,361,19:00,3.4,62.3,2.7,0,5,5
2010,361,20:00,3.9,64.1,2.9,0,5,5
2010,361,21:00,3.8,65,3,0,5,5
2010,361,22:00,4.3,67,3.8,0,5,4.9
2010,361,23:00,4.8,66.8,4.1,0,5,5
2010,362,0:00,5.2,67.9,4.5,0,0,5
2010,362,1:00,5.7,67,4.9,0,0,5
2010,362,2:00,6.2,64.4,4.3,0,0,5
2010,362,3:00,6.8,62.1,4.7,0,0,5
2010,362,4:00,6.6,62.8,4.2,0,0,5
2010,362,5:00,6.8,61.5,4.1,0,0,5
2010,362,6:00,7,61.3,4.3,0,0,5
2010,362,7:00,7.3,58.9,5.4,0,0,4.9
2010,362,8:00,7.2,55.9,6,55.56,0,4.9
2010,362,9:00,7.3,53.7,5.9,111.12,0,4.9
2010,362,10:00,5.5,65.9,7.2,27.78,0,4.9
2010,362,11:00,4.1,72.8,6.3,83.34,0,4.9
2010,362,12:00,4.9,53.8,7.1,222.24,0,4.9
2010,362,13:00,5.2,41.3,7.1,194.46,0,4.9
2010,362,14:00,4.5,44.9,7.8,111.12,0,4.9
2010,362,15:00,3.4,48.4,7.1,27.78,0,4.9
2010,362,16:00,3,46.5,6.9,27.78,0,4.9
2010,362,17:00,1.7,45.9,7.1,0,0,5
2010,362,18:00,1.5,51.5,6.5,0,0,5
2010,362,19:00,1.2,52.7,6.6,0,0,5
2010,362,20:00,1,53.1,6,0,0,5
2010,362,21:00,1.1,64.1,5.7,0,0,5
2010,362,22:00,1,70.1,5.5,0,0,5
2010,362,23:00,0.8,66.1,4.7,0,0,5
2010,363,0:00,0.7,58.4,4.8,0,0,5
2010,363,1:00,0.6,61.6,4.7,0,0,5
2010,363,2:00,0.6,62.5,4.4,0,0,5
2010,363,3:00,0.6,60.5,4.4,0,0,5
2010,363,4:00,0.6,61.8,3.9,0,0,5
2010,363,5:00,0.5,61.3,3.7,0,0,5
2010,363,6:00,0.4,61.8,3.5,0,0,5
2010,363,7:00,0.4,62.2,2.7,0,0,4.9
2010,363,8:00,0.5,62.5,2.7,27.78,0,4.9
2010,363,9:00,1.5,56.1,2.5,83.34,0,4.9
2010,363,10:00,2.1,54.9,2.8,277.8,0,4.9
2010,363,11:00,3.2,51.5,3,388.92,0,4.9
2010,363,12:00,3.3,52.5,2.8,361.14,0,4.8
2010,363,13:00,3.7,53.6,2.6,250.02,0,4.8
2010,363,14:00,4.2,51.1,2.5,250.02,0,4.8
2010,363,15:00,4.3,51.7,2.4,222.24,0,4.8
2010,363,16:00,3.3,57.5,2,83.34,0,4.8
2010,363,17:00,1.1,67,1.5,0,0,4.9
2010,363,18:00,-0.5,73.5,1.5,0,0,4.9
